##TITLE= Gaussian
##JCAPM-DX= 5.00 Bruker JCAMP library
##DATA TYPE= Shape Pulses 
##ORIGIN= Colm Fixed Pulses 
##OWNER= Jun Li
##DATE= 
##TIME= 
##MINX= 3.897350e+01
##MAXX= 1.000000e+02
##MINY= -1.791536e+02
##MAXY= 1.797437e+02
##$SHAPE_EXMODE= None
##$SHAPE_TOTROT= 9.000000e+01
##$SHAPE_BWFAC= 1.000000e+00
##$SHAPE_INTEGFAC= 1.000000e+00
##$SHAPE_MODE= 1
##PULSE_WIDTH= 4.000000e-03
##NPOINTS= 200
##XYPOINTS= (XY..XY)
60.290208e+000, -59.788147e+000 
73.073108e+000, -8.252946e+000 
90.351784e+000, 44.281584e+000 
117.632600e+000, 86.437415e+000 
124.034970e+000, 114.030812e+000 
98.563442e+000, 140.670028e+000 
82.242664e+000, 168.487759e+000 
84.472889e+000, -171.547035e+000 
78.428890e+000, -140.953207e+000 
76.067328e+000, -83.902514e+000 
97.261715e+000, -35.881373e+000 
105.998931e+000, -4.789734e+000 
103.598390e+000, 25.873558e+000 
106.846532e+000, 59.697544e+000 
107.678038e+000, 87.356485e+000 
90.207922e+000, 116.808300e+000 
86.387069e+000, 162.222090e+000 
100.073403e+000, -160.295467e+000 
92.980523e+000, -124.675795e+000 
83.022470e+000, -83.853544e+000 
80.447512e+000, -56.646908e+000 
82.771278e+000, -38.390727e+000 
92.995988e+000, -9.218256e+000 
104.461398e+000, 36.538517e+000 
113.422055e+000, 85.991083e+000 
94.547422e+000, 131.084454e+000 
67.432875e+000, 179.743693e+000 
55.995631e+000, -158.815828e+000 
61.662467e+000, -153.397746e+000 
84.825413e+000, -113.075237e+000 
118.330761e+000, -69.696605e+000 
120.098592e+000, -27.375648e+000 
110.173730e+000, 15.263381e+000 
87.601310e+000, 45.679220e+000 
67.801796e+000, 71.424732e+000 
71.230547e+000, 92.711216e+000 
82.044384e+000, 123.847683e+000 
101.373323e+000, 165.003659e+000 
111.037017e+000, -156.364239e+000 
103.051946e+000, -110.245356e+000 
91.689066e+000, -66.492913e+000 
65.869275e+000, -28.257172e+000 
55.584471e+000, 7.659402e+000 
68.265155e+000, 26.211937e+000 
87.980004e+000, 56.191989e+000 
110.505333e+000, 97.432706e+000 
108.488748e+000, 141.817818e+000 
90.141622e+000, -168.685258e+000 
72.688344e+000, -134.628734e+000 
63.754282e+000, -122.469289e+000 
94.892767e+000, -97.974632e+000 
132.363785e+000, -59.267757e+000 
128.851568e+000, -12.694808e+000 
95.995589e+000, 31.223382e+000 
53.042013e+000, 62.050072e+000 
38.973502e+000, 73.635208e+000 
54.059090e+000, 108.616564e+000 
82.209623e+000, 166.795061e+000 
113.319194e+000, -147.477091e+000 
116.312136e+000, -113.817309e+000 
116.630113e+000, -81.366238e+000 
112.083500e+000, -49.369364e+000 
##END=
